,WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,CALI,RMED,RDEP,RHOB,GR,NPHI,PEF,DRHO,DTC,SP,BS
8994,31/2-19 S,2904.8224,519456.5,6753319.5,-2620.204346,12.629793167,6.8546199799,7.862547874500001,,138.45988464,0.33290314670000004,3.3921301364999996,-0.00693517,81.233665466,164.03329468,12.250000954
8995,31/2-19 S,2904.9744,519456.40625,6753319.5,-2620.324951,12.65544796,7.4172720909,8.4693717957,,135.21594238,0.323656708,3.3795948029000002,-0.011204724,81.474815369,162.99475098,12.250000954
8996,31/2-19 S,2905.1264,519456.3125,6753319.5,-2620.4453129999997,12.70669651,8.3386592865,9.4542484283,2.5005779266,133.15188599,0.3364724517,3.3976061344,-0.015072442,82.055992126,163.52362061,12.250000954
8997,31/2-19 S,2905.2784,519456.21875,6753319.5,-2620.565674,12.724564552,9.0624980927,10.186849594,,131.09254456,0.35142755509999996,3.3723700047000005,-0.017640421,81.20496368399999,163.71817017,12.250000954
8998,31/2-19 S,2905.4304,519456.15625,6753319.5,-2620.686035,12.671854019000001,10.13789463,11.459385872,,138.25334167,0.3569656014,3.4003648758,-0.01972441,78.709106445,164.11351013,12.250000954
8999,31/2-19 S,2905.5824,519456.0625,6753319.5,-2620.806396,12.579491615,11.017523765999998,12.847462654000001,,139.01289368,0.31750628350000004,3.6132173538,-0.017522048000000002,75.163749695,164.02854919,12.250000954
9000,31/2-19 S,2905.7344,519455.96875,6753319.5,-2620.9267579999996,12.576828003,4.9565505981,5.1737480164,,127.02435303,0.249804467,3.9944427013,-0.012386089,71.065132141,163.875,12.250000954
9001,31/2-19 S,2905.8864,519455.875,6753319.5,-2621.0473629999997,12.611535072,3.5332889557,3.7090075016000004,,109.04283142,0.2072532922,4.3935379982,-0.009082415,70.750091553,164.01788330000002,12.250000954
9002,31/2-19 S,2906.0384,519455.78125,6753320.0,-2621.167969,12.567198753,3.1090857982999998,3.2602741718,,95.932945251,0.196140945,4.2543029785,-0.009467716,73.693969727,164.56840515,12.250000954
9003,31/2-19 S,2906.1904,519455.6875,6753320.0,-2621.288086,12.43284893,3.0343286991000005,3.2235023975,,99.242408752,0.2273653597,3.7652611732,-0.011955906,75.834342957,164.03198242,12.250000954
9004,31/2-19 S,2906.3424,519455.59375,6753320.0,-2621.408691,12.470582008,4.7211956978,5.4739074707,,108.84957123,0.2698262334,3.4079194069,-0.013048819,78.817016602,164.22949219,12.250000954
9005,31/2-19 S,2906.4944,519455.53125,6753320.0,-2621.529053,12.501538277,6.0675048828,6.913659095800001,2.4737346172,140.11248779,0.31092360620000004,3.2049148083,-0.012217323,81.09058380100001,164.36515808,12.250000954
9006,31/2-19 S,2906.6464,519455.46875,6753320.0,-2621.649658,12.502251625,6.862538814500001,7.8460855484000005,,152.89205933,0.3275372684,3.1913092136000003,-0.011539632,84.096801758,164.02033997,12.250000954
9007,31/2-19 S,2906.7984,519455.375,6753320.0,-2621.77002,12.535395622000001,7.3972787857,8.4643545151,2.4742200375,152.43638611,0.3255952895,3.2448773384,-0.01052021,86.477554321,163.97489929,12.250000954
9008,31/2-19 S,2906.9504,519455.28125,6753320.0,-2621.8903809999997,12.612294197,6.8983078003,7.7541337013,,144.1965332,0.3205558956,3.3425936699000003,-0.012562203999999999,85.558586121,163.25639343,12.250000954
9009,31/2-19 S,2907.1024,519455.1875,6753320.0,-2622.0107420000004,12.685739517,6.5301923751999995,7.3351602554,,146.17727661,0.3240270317,3.3001191616,-0.014561942,85.79006958,163.58628845,12.250000954
9010,31/2-19 S,2907.2544,519455.09375,6753320.0,-2622.131104,12.724822044000001,6.7090191841,7.643330574,,147.24841309,0.32039764519999997,3.2816162108999998,-0.014580315,85.58480072,163.36547852,12.250000954
9011,31/2-19 S,2907.4064,519455.0,6753320.0,-2622.251709,12.713875771,6.6941928864,7.6355109215,2.4700314999,148.19699097,0.3181834817,3.2332684994,-0.013039371000000001,85.454612732,163.37796021,12.250000954
9012,31/2-19 S,2907.5584,519454.90625,6753320.0,-2622.37207,12.646110535,6.6588921547,7.5890855789,,148.05189514,0.32214671370000003,3.2337660789,-0.014444094,85.22879791300001,163.78674316,12.250000954
9013,31/2-19 S,2907.7104,519454.84375,6753320.0,-2622.492432,12.635549545,6.6045389175,7.5745530128,2.4704639912,144.31074524,0.3251349032,3.2126886845,-0.014642256999999999,84.882423401,163.84661865,12.250000954
9014,31/2-19 S,2907.8624,519454.75,6753320.0,-2622.613037,12.63202095,6.5391983986,7.5404214859000005,,145.11849976,0.3208834827,3.1871290207,-0.014144095,84.63159942600001,162.97293091,12.250000954
9015,31/2-19 S,2908.0144,519454.65625,6753320.0,-2622.733398,12.638254166,6.559173584,7.6602644920000005,,148.02914429,0.3222244084,3.2267308235,-0.013492126,84.58872985800001,163.19619751,12.250000954
9016,31/2-19 S,2908.1664,519454.5625,6753320.0,-2622.85376,12.641153335999999,6.611407756799999,7.7640123367,,145.17918396,0.3195178509,3.2624232769,-0.015218111000000001,84.441009521,163.25852966,12.250000954
9017,31/2-19 S,2908.3184,519454.46875,6753320.0,-2622.974121,12.638424873,6.635086059600001,7.7924928665,2.4781417847,144.29222107,0.31506535410000003,3.1985630989,-0.014673228,84.420654297,163.37942505,12.250000954
9018,31/2-19 S,2908.4704,519454.375,6753320.0,-2623.094727,12.669143677000001,6.6532826424,7.8390784263999995,2.4809868336000003,147.85925293,0.3027136326,3.1733109951,-0.014526246000000001,85.307693481,163.67306519,12.250000954
9019,31/2-19 S,2908.6224,519454.28125,6753320.0,-2623.215332,12.675689697000001,6.710511684400001,7.9360051154999995,,149.3347168,0.30820286269999997,3.1141486168,-0.014867192,85.329826355,162.73391724,12.250000954
9020,31/2-19 S,2908.7744,519454.1875,6753320.0,-2623.3354489999997,12.652755737,6.7146987915,7.954731464400001,,148.00859069999998,0.30956771969999997,3.0841653347,-0.016025196999999998,85.57787323,162.71948242,12.250000954
9021,31/2-19 S,2908.9264,519454.125,6753320.0,-2623.456055,12.634705544000001,6.7323074341,7.988636016799999,,145.98703003,0.3147921264,3.1146609783,-0.016409712,87.71536254899999,163.45210266,12.250000954
9022,31/2-19 S,2909.0784,519454.03125,6753320.5,-2623.576416,12.630946159,6.7893810272,8.106549263,,147.35484314,0.32163202760000004,3.1601760387,-0.018129395,88.616165161,164.0075531,12.250000954
9023,31/2-19 S,2909.2304,519453.9375,6753320.5,-2623.696777,12.624436378,6.7876625061,8.0763835907,,151.09657288,0.3420047164,3.1799764632999996,-0.01991811,85.620910645,164.04772949,12.250000954
9024,31/2-19 S,2909.3824,519453.84375,6753320.5,-2623.817139,12.628313065,6.7079949379,8.001504898099999,,150.53804016,0.35069975259999997,3.0764131546,-0.020719158999999997,84.697975159,163.92306519,12.250000954
9025,31/2-19 S,2909.5344,519453.75,6753320.5,-2623.9377440000003,12.63428688,6.5620937347,7.834932804099999,,148.11608887,0.34710210560000004,3.0539364814999996,-0.019862993,83.82247924800001,163.88304138,12.250000954
9026,31/2-19 S,2909.6864,519453.65625,6753320.5,-2624.058105,12.648237228,6.5661325454999995,7.791859626799999,,145.6799469,0.3369992077,3.0499653816000003,-0.018011021999999998,86.51440429700001,164.41682434,12.250000954
9027,31/2-19 S,2909.8384,519453.5625,6753320.5,-2624.178467,12.682460785,6.715678691900001,7.851153850599999,,147.10247803,0.33916667100000003,3.1826601028,-0.018186091,86.429969788,164.25672913,12.250000954
9028,31/2-19 S,2909.9904,519453.5,6753320.5,-2624.299072,12.711746216,7.1227078438,8.2012796402,2.4424598217,148.05613708,0.3509619236,3.1475315094,-0.018847506,86.204101563,164.26657104,12.250000954
9029,31/2-19 S,2910.1424,519453.40625,6753320.5,-2624.419434,12.725331306,7.3114566803,8.3027887344,,143.81614685,0.3567732275,3.1486086845,-0.018195275,86.644332886,163.84941101,12.250000954
9030,31/2-19 S,2910.2944,519453.3125,6753320.5,-2624.539795,12.673169135999999,7.5971150398,8.5394954681,,138.93048096,0.3729606271,3.1922736168,-0.016220473,87.028274536,163.625,12.250000954
9031,31/2-19 S,2910.4464,519453.21875,6753320.5,-2624.660156,12.642313004000002,7.7517619133,8.7120475769,2.4566390514,139.29443359,0.3718391061,3.5698881149,-0.014570867,86.96173095700001,163.637146,12.250000954
9032,31/2-19 S,2910.5984,519453.125,6753320.5,-2624.7807620000003,12.63469696,4.2090125084,4.390605449700001,2.4656198025,136.22595215,0.3802149594,4.0095386505,-0.014224408999999999,86.915313721,163.72047424,12.250000954
9033,31/2-19 S,2910.7504,519453.03125,6753320.5,-2624.901123,12.631910324000001,3.8142213821,4.0078430176,,136.99285889,0.3671099842,3.95165658,-0.013665355,86.41933441200001,163.38583374,12.250000954
9034,31/2-19 S,2910.9024,519452.9375,6753320.5,-2625.021484,12.633348465,3.3308663368,3.4983611107,,141.77084351,0.3582291305,3.5302331448000004,-0.01550525,86.271080017,162.95307922,12.250000954
9035,31/2-19 S,2911.0544,519452.875,6753320.5,-2625.14209,12.63718605,3.0336606503,3.1609654427,,145.6313324,0.34661573170000004,3.2628817557999996,-0.017643306,85.96138763399999,163.65797424,12.250000954
9036,31/2-19 S,2911.2064,519452.78125,6753320.5,-2625.262451,12.641854286,3.0951631069,3.211700201,,145.26545715,0.3395679593,3.2019274235000004,-0.017898425,85.667175293,162.66125488,12.250000954
9037,31/2-19 S,2911.3584,519452.6875,6753320.5,-2625.3828129999997,12.659892082,5.4792752265999995,5.8800301552,,148.48898315,0.34209972619999995,3.2771389483999998,-0.015854593,85.055603027,162.38517761,12.250000954
9038,31/2-19 S,2911.5104,519452.59375,6753320.5,-2625.503418,12.657997130999998,7.837143898,8.3884344101,,150.20733643,0.34991338850000003,3.3029708862000002,-0.017615749,83.545921326,162.52461243,12.250000954
9039,31/2-19 S,2911.6624,519452.5,6753320.5,-2625.623779,12.634692192000001,8.7283840179,9.5697669983,,144.37431335,0.34818449619999997,3.3707106113,-0.017769553,83.102828979,162.78395081,12.250000954
9040,31/2-19 S,2911.8144,519452.40625,6753320.5,-2625.744141,12.607047081,8.8567886353,9.7282495499,,135.80183411,0.3382212818,3.4730131626,-0.01731916,83.04473114,162.40075684,12.250000954
9041,31/2-19 S,2911.9664,519452.3125,6753321.0,-2625.864502,12.59702301,8.8105173111,9.7014436722,2.4823415279,137.7469635,0.3225677311,3.4688825607,-0.01623622,83.235198975,161.99064636,12.250000954
9042,31/2-19 S,2912.1184,519452.25,6753321.0,-2625.985107,12.605987549000002,8.820179939299999,9.7767000198,2.4832105637,130.17744446,0.3292527497,3.3783738613,-0.015338583000000001,83.790313721,162.67897034,12.250000954
9043,31/2-19 S,2912.2704,519452.15625,6753321.0,-2626.105225,12.598737717,8.8508453369,9.8383169174,,133.85249329,0.3374496102,3.3664250374,-0.014473753,84.490074158,162.55020142,12.250000954
9044,31/2-19 S,2912.4224,519452.0625,6753321.0,-2626.22583,12.595409392999999,8.695499420199999,9.6682596207,,130.01841736,0.34626537560000004,3.4164030552,-0.014081103000000001,85.49270629899999,162.39074707,12.250000954
9045,31/2-19 S,2912.5744,519451.96875,6753321.0,-2626.346436,12.60136795,8.20054245,9.109104156499999,,129.66929626,0.33943176270000003,3.4246895313,-0.0138,86.147476196,162.6325531,12.250000954
9046,31/2-19 S,2912.7264,519451.875,6753321.0,-2626.466797,12.596141815,7.9591841698,8.8700761795,2.4352636337,143.79679871,0.3338905573,3.2646427155,-0.013724934,86.645454407,162.69226074,12.250000954
9047,31/2-19 S,2912.8784,519451.78125,6753321.0,-2626.587158,12.541778564000001,8.4709844589,9.323359489400001,2.4413268566,142.78990173,0.3376393914,3.0905606747000003,-0.012505512,86.426185608,161.83612061,12.250000954
9048,31/2-19 S,2913.0304,519451.6875,6753321.0,-2626.70752,12.498396872999999,8.748747825599999,9.526509285,,138.13101196,0.348626256,3.0309648514,-0.012537008,86.47450256299999,163.24032593,12.250000954
9049,31/2-19 S,2913.1824,519451.625,6753321.0,-2626.828125,12.596014977000001,8.822224617,9.6497745514,,141.02461243,0.3487060368,3.0217041969,-0.011325196000000001,85.756706238,161.95932007,12.250000954
9050,31/2-19 S,2913.3344,519451.53125,6753321.0,-2626.948486,12.738150597,8.940905571,9.6992549896,,143.56916809,0.340977937,3.0660102367,-0.009838583,85.452697754,162.36909485,12.250000954
9051,31/2-19 S,2913.4864,519451.4375,6753321.0,-2627.068848,12.755643845,9.103099822999999,9.8688840866,,145.83956909,0.3362813592,3.1155896187,-0.008586614000000001,85.294563293,162.23048401,12.250000954
9052,31/2-19 S,2913.6384,519451.34375,6753321.0,-2627.189453,12.76109314,9.2512617111,10.027227402000001,,148.55595398,0.33264148239999997,3.1792640686,-0.008329396,84.969078064,161.82562256,12.250000954
9053,31/2-19 S,2913.7904,519451.25,6753321.0,-2627.30957,12.716016769000001,9.2913732529,10.111227989,,143.60511780000002,0.3559236228,3.1737773418,-0.009141732,84.851173401,162.125,12.250000954
9054,31/2-19 S,2913.9424,519451.15625,6753321.0,-2627.4301760000003,12.677623749,8.834069252,9.6315526962,,147.92433167,0.3435393572,3.2271609306,-0.012548557,84.899032593,162.11122131,12.250000954
9055,31/2-19 S,2914.0944,519451.0625,6753321.0,-2627.550537,12.682940483,8.5661315918,9.3840532303,,143.9906311,0.3216585219,3.2410731316000003,-0.01113517,79.360092163,161.74572754,12.250000954
9056,31/2-19 S,2914.2464,519451.0,6753321.0,-2627.671143,12.665860175999999,8.4993171692,9.3891744614,,139.88311768,0.26502126460000003,3.4507267475,-0.009353544,74.683982849,161.64074707,12.250000954
9057,31/2-19 S,2914.3984,519450.90625,6753321.0,-2627.791504,12.626722335999998,8.516976356499999,9.4292030334,,101.56529999,0.2122566998,3.7576832771,-0.010994226000000001,70.599708557,162.11056519,12.250000954
9058,31/2-19 S,2914.5504,519450.8125,6753321.0,-2627.911865,12.595027924000002,8.9519529343,10.053318024,,75.361816406,0.17289711530000001,4.3452057838,-0.010671391,64.488876343,161.62828064,12.250000954
9059,31/2-19 S,2914.7024,519450.71875,6753321.0,-2628.032471,12.642664909,11.413444519,13.016336440999998,,67.17285156300001,0.1392063051,4.8260784149000004,-0.005914174,60.59432601899999,161.73228455,12.250000954
9060,31/2-19 S,2914.8544,519450.625,6753321.0,-2628.152588,12.726719855999999,12.358246803,14.19548893,,49.93837738,0.1311727017,4.9119772911,-0.006592389000000001,58.243671417,161.02099609,12.250000954
9061,31/2-19 S,2915.0064,519450.53125,6753321.5,-2628.273193,12.662362099000001,14.012827872999999,15.853553772,,50.595561981,0.1301002502,4.914662838,-0.010876114,59.46396637,161.99081421,12.250000954
9062,31/2-19 S,2915.1584,519450.4375,6753321.5,-2628.393555,12.412670135,18.670753479000002,23.131982803000003,2.6656582355,45.619907379,0.1412598491,5.1149344444,-0.009474016,62.767875671000006,161.48522949,12.250000954
9063,31/2-19 S,2915.3104,519450.34375,6753321.5,-2628.513916,12.291316985999998,23.229784012,30.809778214,,43.322761536,0.1708110273,5.0636510849,-0.001533071,66.80393219,160.57562256,12.250000954
9064,31/2-19 S,2915.4624,519450.28125,6753321.5,-2628.634521,12.23220253,26.478862762,37.219345093,2.5675206184,44.381084441999995,0.23258951309999998,4.7971134186,0.0035199476,76.74323272699999,161.56774902,12.250000954
9065,31/2-19 S,2915.6144,519450.1875,6753321.5,-2628.7548829999996,12.21368885,26.601758956999998,37.542243958,,83.05715179399999,0.3074803352,4.1180310249000005,0.0053858268,82.720443726,162.05560303,12.250000954
9066,31/2-19 S,2915.7664,519450.09375,6753321.5,-2628.8754879999997,12.226377487,22.312168121,28.964477539,,123.12235259999999,0.36813017729999997,3.8942728043,0.0036104987,86.126312256,161.19143677,12.250000954
9067,31/2-19 S,2915.9184,519450.0,6753321.5,-2628.995605,12.487716675,17.441520690999997,21.266119003,2.4273433685,133.39135742,0.392819941,3.7374391556,0.005593438199999999,88.064437866,161.93815613,12.250000954
9068,31/2-19 S,2916.0704,519449.90625,6753321.5,-2629.116211,12.532099724000002,12.243200302,13.825300217,,136.30259705,0.40040001270000003,3.7142999172000004,0.0030999999,89.36899566700001,162.1875,12.250000954
9069,31/2-19 S,2916.2224,519449.8125,6753321.5,-2629.236816,12.601716995,8.560292244,9.3340187073,,137.1836853,0.38005355,3.4411187172,-0.00418084,89.39721679700001,161.56414795,12.250000954
9070,31/2-19 S,2916.3744,519449.71875,6753321.5,-2629.356934,12.655317307,7.7148103714,8.358585357699999,,141.58787537,0.3786073625,3.2593553066000003,-0.012158005,88.301879883,162.37072754,12.250000954
9071,31/2-19 S,2916.5264,519449.65625,6753321.5,-2629.477539,12.660758972,7.7198252678,8.259644508400001,,130.60842896,0.36897638439999997,3.1943085194,-0.009322834,87.968399048,162.5610199,12.250000954
9072,31/2-19 S,2916.6784,519449.5625,6753321.5,-2629.5979,12.617162704000002,7.7793693542,8.2691917419,,149.37843323,0.3806750774,3.1808376312,-0.008607349,87.79788208,162.00590515,12.250000954
9073,31/2-19 S,2916.8304,519449.46875,6753321.5,-2629.7185059999997,12.567651749000001,8.3501186371,8.6972093582,,141.02029419,0.3775433004,3.1322443485000004,-0.008007875,88.587669373,162.0,12.250000954
9074,31/2-19 S,2916.9824,519449.375,6753321.5,-2629.838623,12.534913063,8.7325029373,9.0340023041,2.4094614983000002,138.95837402,0.3918700814,3.1200842857,-0.0083937,88.72861480700001,161.63090515,12.250000954
9075,31/2-19 S,2917.1344,519449.28125,6753321.5,-2629.959229,12.415328979000002,8.8891801834,9.2221775055,,136.59103394,0.39622282979999995,3.1131267548,-0.012228346999999999,88.996520996,161.80905151,12.250000954
9076,31/2-19 S,2917.2864,519449.1875,6753321.5,-2630.079834,12.403408051,8.921566009500001,9.2671089172,2.3952672482,136.33583069,0.3881742954,3.1284682751,-0.016705511,89.18800354,161.62893677,12.250000954
9077,31/2-19 S,2917.4384,519449.09375,6753321.5,-2630.199951,12.428976059000002,8.9029655457,9.2914333344,2.4008629322,133.80160522,0.3750141859,3.2623684406,-0.016116535,89.247161865,161.99113464,12.250000954
9078,31/2-19 S,2917.5904,519449.03125,6753321.5,-2630.320557,12.533791542000001,8.8997735977,9.254023551900001,2.3935995102,134.19456482,0.3606779575,3.2945203781,-0.018437007,88.93699646,161.87828064,12.250000954
9079,31/2-19 S,2917.7424,519448.9375,6753321.5,-2630.440918,12.588943481,8.9881696701,9.3943958282,,136.79359436,0.3624365032,3.2702448368,-0.019762468000000002,89.51963043200001,161.38943481,12.250000954
9080,31/2-19 S,2917.8944,519448.84375,6753322.0,-2630.561279,12.576069832,9.0482330322,9.4744338989,,141.13095093,0.3556236327,3.1458220482,-0.01747559,87.868278503,161.19340515,12.250000954
9081,31/2-19 S,2918.0464,519448.75,6753322.0,-2630.681885,12.523635864000001,9.0697078705,9.5813112259,,145.56263733,0.36245089770000005,3.1890316010000004,-0.014502362,87.96920776399999,161.30822754,12.250000954
9082,31/2-19 S,2918.1984,519448.65625,6753322.0,-2630.802246,12.450134277,9.2465791702,9.8313045502,,141.92543030000002,0.3710803092,3.1868469714999996,-0.0144,89.498382568,161.4329071,12.250000954
9083,31/2-19 S,2918.3504,519448.5625,6753322.0,-2630.922852,12.416275978,9.3680953979,9.9969940186,,140.58473206,0.3931102157,3.1215693951,-0.01247874,90.121162415,161.79772949,12.250000954
9084,31/2-19 S,2918.5024,519448.46875,6753322.0,-2631.042969,12.406856537000001,9.493316650399999,10.238398552,,139.19880676,0.4131601155,3.1192831993,-0.014603412,91.150779724,161.87237549,12.250000954
9085,31/2-19 S,2918.6544,519448.40625,6753322.0,-2631.1635739999997,12.397233009,9.7346744537,10.562065125,,138.95762634,0.4057837427,3.2199015617,-0.01575092,89.756187439,161.81529236,12.250000954
9086,31/2-19 S,2918.8064,519448.3125,6753322.0,-2631.283936,12.42966938,9.4497737885,10.252000809,2.3773007393,139.35058594,0.3934905529,3.3718008994999997,-0.018181888,89.141738892,162.0506897,12.250000954
9087,31/2-19 S,2918.9584,519448.21875,6753322.0,-2631.404297,12.506835938,9.3320112228,10.174426079,2.3752799034,140.39009094,0.3699068129,3.2979588508999997,-0.019535171,89.506248474,162.83448792,12.250000954
9088,31/2-19 S,2919.1104,519448.125,6753322.0,-2631.524902,12.56916523,9.2013397217,10.029073715,,144.13641357,0.36803674700000005,3.3316950798000002,-0.020642258,89.66352844200001,162.40124512,12.250000954
9089,31/2-19 S,2919.2624,519448.03125,6753322.0,-2631.645264,12.560399055,9.0350923538,9.8043498993,,144.33534241,0.3535433114,3.2750284672000003,-0.015881103,89.34776306200001,162.375,12.250000954
9090,31/2-19 S,2919.4144,519447.9375,6753322.0,-2631.765625,12.504388809000002,9.028626442,9.8449373245,,143.52230835,0.3550556302,3.5172464848000002,-0.014657743,89.00637054399999,163.14057922,12.250000954
9091,31/2-19 S,2919.5664,519447.84375,6753322.0,-2631.885986,12.408164024000001,9.1429653168,9.89067173,2.440125227,138.16160583,0.3525690436,3.7992496489999996,-0.012532808000000001,88.855148315,162.89385986,12.250000954
9092,31/2-19 S,2919.7184,519447.78125,6753322.0,-2632.006592,12.399295807,9.8249464035,10.715343475,2.4768502712,133.0546875,0.36083307859999997,4.216502666499999,-0.009026771,88.75468444799999,163.34350586,12.250000954
9093,31/2-19 S,2919.8704,519447.6875,6753322.0,-2632.126953,12.402651787,8.145895957899999,8.7253293991,2.4720051289,136.45239258,0.3704635203,4.0478334427,-0.009921259,88.499580383,163.72538757,12.250000954
9094,31/2-19 S,2920.0224,519447.59375,6753322.0,-2632.247314,12.432344437000001,7.3496479988,7.8326592445,2.4505352974,134.2559967,0.3883375525,3.7211222649,-0.014845145,87.799957275,163.51705933,12.250000954
9095,31/2-19 S,2920.1744,519447.5,6753322.0,-2632.36792,12.518773079,8.1457118988,8.9660692215,,131.57896423,0.3906220496,3.5251023769,-0.017151181,87.18035125700001,163.15158081,12.250000954
9096,31/2-19 S,2920.3264,519447.40625,6753322.0,-2632.488281,12.552994728,8.4552612305,9.2905511856,,146.95700073,0.3816201985,3.4008114338,-0.01739265,86.87636566200001,163.00918579,12.250000954
9097,31/2-19 S,2920.4784,519447.3125,6753322.0,-2632.608643,12.570536613,8.5648708344,9.3245286942,,148.15356445,0.3657482862,3.2767915726,-0.015829396000000003,86.168235779,163.46194458,12.250000954
9098,31/2-19 S,2920.6304,519447.21875,6753322.0,-2632.729004,12.571984291,8.633471489,9.2818555832,2.4284739494,157.06689453,0.35491889719999997,3.1541693211,-0.011922835,85.81955719,163.5,12.250000954
9099,31/2-19 S,2920.7824,519447.125,6753322.0,-2632.849609,12.502551079000002,8.662768364,9.3926534653,,156.32978821,0.3396774232,3.2775182724,-0.009303411999999999,85.930007935,163.21292114,12.250000954
9100,31/2-19 S,2920.9344,519447.0625,6753322.5,-2632.969971,12.453805922999999,9.0388154984,9.8242559433,,156.9156189,0.340323627,3.4320144652999995,-0.005252756,87.092422485,163.13024902,12.250000954
9101,31/2-19 S,2921.0864,519446.96875,6753322.5,-2633.090332,12.380756378,9.4976415634,10.387456894,,152.68995667,0.36077713969999997,3.6675095557999997,-0.0027078740000000003,86.66914367700001,162.89665222,12.250000954
9102,31/2-19 S,2921.2384,519446.875,6753322.5,-2633.2109379999997,12.382032394000001,9.6117630005,10.58820343,,150.10810852,0.3940301836,3.7328629494,-0.004321522,85.351860046,162.875,12.250000954
9103,31/2-19 S,2921.3904,519446.78125,6753322.5,-2633.331299,12.422576904000001,9.585580825800001,10.519995689,,146.71905518,0.38956245780000004,3.8881323338,-0.008041732,84.806053162,162.98851013,12.250000954
9104,31/2-19 S,2921.5424,519446.6875,6753322.5,-2633.45166,12.531639099000001,8.893105506900001,9.7708005905,,142.55508423,0.3535755873,3.8237147331,-0.007856693,84.702735901,163.22637939,12.250000954
9105,31/2-19 S,2921.6944,519446.59375,6753322.5,-2633.572021,12.626117705999999,8.5853662491,9.566283226,2.4082038403,146.86509705,0.3325645626,3.6843008994999997,-0.008883464,84.423629761,162.79855347,12.250000954
9106,31/2-19 S,2921.8464,519446.5,6753322.5,-2633.692627,12.637439728,8.7593183517,9.793239593500001,2.3721704483000003,150.22491455,0.3336708546,3.4001212119999997,-0.010170341,84.699752808,162.52493286,12.250000954
9107,31/2-19 S,2921.9984,519446.4375,6753322.5,-2633.8129879999997,12.562209129000001,10.186471939,11.612931252000001,,147.72448730000002,0.3420787454,3.2265779972,-0.008594488,85.032875061,162.44389343,12.250000954
9108,31/2-19 S,2922.1504,519446.34375,6753322.5,-2633.93335,12.445214272000001,9.9640817642,11.303035735999998,2.4128546715,144.47355652,0.3525766432,3.3010439873000004,-0.0017769029999999998,86.458747864,161.98999023,12.250000954
9109,31/2-19 S,2922.3024,519446.25,6753322.5,-2634.053955,12.380205154,7.7933526039,8.5497398376,2.4464240074,142.43891907,0.3593220711,3.4704558849000002,-0.0010892389999999999,86.53971862799999,162.38369751,12.250000954
9110,31/2-19 S,2922.4544,519446.15625,6753322.5,-2634.174316,12.370518684,6.852593421900001,7.3924479485,2.4629795551,141.58067322,0.37993070479999996,3.6772511005,-0.004837008,86.23715209999999,162.15945435,12.250000954
9111,31/2-19 S,2922.6064,519446.0625,6753322.5,-2634.294678,12.385536194,5.830803394299999,6.160681724500001,2.4578578472,143.29100037,0.3742383122,3.5637919903,-0.009913123000000001,85.212097168,162.62400818,12.250000954
9112,31/2-19 S,2922.7584,519445.96875,6753322.5,-2634.415283,12.441632271,5.405292987799999,5.641181469,,142.26182556,0.3665661514,3.4886412621,-0.011561417,85.050743103,163.01919556,12.250000954
9113,31/2-19 S,2922.9104,519445.875,6753322.5,-2634.535645,12.54650116,5.2049722672000005,5.3591928482,,145.78063965,0.3496496081,3.2979316711,-0.012405511999999999,85.22988891600001,163.0625,12.250000954
9114,31/2-19 S,2923.0624,519445.8125,6753322.5,-2634.6560059999997,12.585274695999999,6.270623207100001,6.6691431999,2.4614787102,147.2729187,0.3451259732,3.2844786644,-0.00871916,84.77292633100001,162.73277283,12.250000954
9115,31/2-19 S,2923.2144,519445.71875,6753322.5,-2634.7763670000004,12.558819771,7.3832397461,7.9126319885,,149.6759491,0.33620893960000003,3.2546162605,-0.006622048,83.475387573,162.30397034,12.250000954
9116,31/2-19 S,2923.3664,519445.625,6753322.5,-2634.896973,12.519726752999999,8.1799049377,8.7563676834,,147.39923096,0.33814647789999996,3.3184607029000004,-0.006487402,83.455574036,162.08612061,12.250000954
9117,31/2-19 S,2923.5184,519445.53125,6753322.5,-2635.01709,12.463985443,8.3824682236,8.9929599762,,146.10368347,0.3267490864,3.372043848,-0.006848556,83.46471405,162.71604919,12.250000954
9118,31/2-19 S,2923.6704,519445.4375,6753322.5,-2635.137695,12.425049782,8.4651079178,9.1251707077,,152.89169312,0.34011656049999994,3.3487882613999997,-0.008116273,83.769210815,162.8125,12.250000954
9119,31/2-19 S,2923.8224,519445.34375,6753323.0,-2635.2583010000003,12.40392971,8.8135147095,9.551178932200001,,153.161026,0.3534865975,3.3522684574,-0.009425985,83.725242615,162.10876465,12.250000954
9120,31/2-19 S,2923.9744,519445.25,6753323.0,-2635.378662,12.404250145,8.995845794700001,9.7519578934,,152.11289978,0.3662530184,3.2559225559,-0.011845143999999998,83.487731934,161.94602966,12.250000954
9121,31/2-19 S,2924.1264,519445.1875,6753323.0,-2635.499023,12.410382271,9.4736194611,10.373999596,,150.12483215,0.3664503992,3.2888822556,-0.014007873999999998,83.251289368,162.42175293,12.250000954
9122,31/2-19 S,2924.2784,519445.09375,6753323.0,-2635.619385,12.459362984,9.842228889500001,10.97463131,2.4546120167,154.93441772,0.3605354428,3.3017637730000002,-0.017389763,82.460090637,162.82185364,12.250000954
9123,31/2-19 S,2924.4304,519445.0,6753323.0,-2635.73999,12.540628433,10.032252312,11.190595627,,151.97309875,0.3560918868,3.4753541946,-0.017301051,82.327178955,162.44717407,12.250000954
